epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,4408.28,0.92054,1.46421,1.00096,1.15773,0.76445,0.64406,0.73421,0.53317,0.75482,0.65814,0.74265,0.51713,1.01864,1.69372,1.05895,1.21651,0.000379743,0.000379743,0.000379743
80,4463.22,0.92404,1.47271,1.00514,1.16524,0.74867,0.63564,0.74454,0.53063,0.76462,0.64934,0.75402,0.51945,1.02231,1.6745,1.04421,1.23191,0.000363239,0.000363239,0.000363239
81,4518.19,0.92321,1.50235,0.98503,1.15948,0.8143,0.59256,0.72063,0.521,0.80902,0.61191,0.7295,0.51105,1.01269,1.676,1.07405,1.2192,0.000346736,0.000346736,0.000346736
82,4573.51,0.92225,1.48838,1.00328,1.17037,0.76066,0.66812,0.75423,0.54311,0.76765,0.6742,0.76564,0.53401,1.01547,1.65294,1.03677,1.22011,0.000330233,0.000330233,0.000330233
83,4629.21,0.90682,1.45528,0.97542,1.14931,0.76491,0.69643,0.75755,0.54121,0.76545,0.69719,0.76132,0.53019,1.03486,1.64695,1.01005,1.23097,0.000313729,0.000313729,0.000313729
84,4684.35,0.89731,1.42848,0.93775,1.13509,0.84016,0.61284,0.74755,0.53143,0.84604,0.61715,0.75307,0.52713,1.02085,1.65867,1.02672,1.23346,0.000297226,0.000297226,0.000297226
85,4739.39,0.88384,1.42087,0.93771,1.13959,0.73227,0.6719,0.74915,0.54223,0.85596,0.60063,0.75431,0.52942,1.01438,1.62895,1.02963,1.22666,0.000280723,0.000280723,0.000280723
86,4794.63,0.89978,1.40579,0.95298,1.13871,0.7138,0.66377,0.74503,0.53896,0.72029,0.66985,0.75348,0.53108,1.00569,1.61319,1.03706,1.21719,0.00026422,0.00026422,0.00026422
87,4849.67,0.88826,1.44061,0.94909,1.14373,0.83217,0.64715,0.76784,0.55489,0.83768,0.65146,0.77543,0.53961,1.00158,1.66063,1.00604,1.22232,0.000247716,0.000247716,0.000247716
88,4905.5,0.8875,1.43681,0.94604,1.13244,0.78155,0.68569,0.76746,0.55426,0.78627,0.68931,0.77019,0.54533,0.99634,1.60364,0.97677,1.21424,0.000231213,0.000231213,0.000231213
89,4961.21,0.87406,1.43164,0.92682,1.12924,0.75644,0.68069,0.75929,0.54849,0.75363,0.67815,0.76334,0.53878,0.99434,1.60535,1.0083,1.21899,0.00021471,0.00021471,0.00021471
90,5016.36,0.87045,1.4214,0.91327,1.12011,0.83218,0.63604,0.75887,0.55198,0.83307,0.6368,0.7602,0.54001,1.00009,1.66819,1.00644,1.21805,0.000198206,0.000198206,0.000198206
91,5097.05,0.84044,1.40985,0.86565,1.1227,0.81646,0.65845,0.77052,0.55534,0.81976,0.66099,0.77699,0.54034,1.01161,1.66747,0.99675,1.21714,0.000181703,0.000181703,0.000181703
92,5152.18,0.81862,1.39111,0.82488,1.09858,0.74432,0.70055,0.76393,0.55317,0.81288,0.66067,0.7696,0.54092,0.99829,1.5701,0.97755,1.22273,0.0001652,0.0001652,0.0001652
93,5207.42,0.81891,1.36978,0.81448,1.09928,0.80656,0.6581,0.7742,0.55499,0.81323,0.66395,0.77739,0.53922,1.01849,1.66142,0.9644,1.2356,0.000148696,0.000148696,0.000148696
94,5262.69,0.80367,1.34451,0.80446,1.10036,0.81549,0.6278,0.76338,0.55407,0.83174,0.63004,0.7674,0.54136,1.00572,1.62248,0.98748,1.22343,0.000132193,0.000132193,0.000132193
95,5318.1,0.80535,1.35905,0.79031,1.09173,0.78153,0.68544,0.77656,0.55986,0.81436,0.66315,0.78079,0.55659,0.98692,1.65267,0.97071,1.22023,0.00011569,0.00011569,0.00011569
96,5380.18,0.79654,1.33676,0.77212,1.08985,0.809,0.66683,0.7716,0.55562,0.81821,0.67063,0.77637,0.55285,0.9888,1.59403,0.95023,1.21441,9.91865e-05,9.91865e-05,9.91865e-05
97,5435.87,0.78871,1.34982,0.76429,1.0802,0.85284,0.64736,0.77886,0.56527,0.85918,0.65201,0.78464,0.55593,0.97916,1.67068,0.93178,1.21743,8.26832e-05,8.26832e-05,8.26832e-05
98,5492.07,0.76893,1.28728,0.73717,1.06887,0.84432,0.64862,0.78257,0.56796,0.86393,0.63895,0.78258,0.5617,0.97991,1.63171,0.93557,1.21614,6.61799e-05,6.61799e-05,6.61799e-05
99,5547.78,0.77644,1.32177,0.7546,1.0765,0.77676,0.70486,0.78158,0.56729,0.77758,0.70563,0.7846,0.5612,0.97683,1.63188,0.92429,1.21628,4.96766e-05,4.96766e-05,4.96766e-05
100,5603.09,0.77482,1.29978,0.73688,1.07025,0.80112,0.66453,0.78092,0.56613,0.84682,0.64112,0.7837,0.55696,0.98341,1.6348,0.93429,1.2134,3.31733e-05,3.31733e-05,3.31733e-05
